RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31
9,0,California,state,,188662.54301033219,189296.6941296098,190152.95342619298,192011.6370477264,194172.07676362843,196503.1849411529,198965.0016793469,201535.2683516818,204111.49965504595,206554.60280318893,208960.59616462913,211315.33031045218,213307.31951317735,215276.98750688825,217494.01128007108,220250.57948687766,223012.8546755019,225522.15316602436,227871.42309871604,230134.97979045534,232331.97362893983,234386.21016102526,236316.0363970366,238120.67326794183,239578.7489790858,241069.44843640245,242814.27454775514,245168.65793430424,247917.67534604113,250967.72473563484,254496.28872927625,258294.68533829358,262132.18145749564,265773.8659841549,269341.7348470872,272860.0061816931,275968.7977207994,278867.16231209127,281937.2694137668,285505.841096981,289468.9797514749,293134.75985284895,297004.9328109371,301081.04858302884,305609.1099312106,310019.76773661334,314269.791457721,318379.5939549876,322634.23268123454,327426.2022354479,332891.97835046967,339166.56220420374,346391.21859951876,354454.03975684237,362697.21486442635,370564.1073516666,378014.33139228454,385169.67038620333,391460.43845099746,397538.2044686652,402947.0424292435,408809.3919356872,414971.66712175333,421920.17429466563,428679.1561691549,434929.3168907881,440909.22296449327,446975.0691233951,453068.75848444697,459050.07037939556,463902.2507250851,468197.32601593854,471775.85459995415,474958.61861926195,477990.23205233045,480712.1494833298,483416.90011430206,485287.6537166578,485982.3164680239,485988.4544879792,484947.014939042,483760.2058041909,482494.7648551913,481396.85575233167,480490.67258858937,479427.6393077017,477906.82226808975,475957.2021298867,472916.18794887257,469414.03604257805,464931.9031962037,460258.0671580347,455005.3799621554,449493.13220341527,443952.1287065139,438012.2866501761,432097.569949037,425116.3668607242,416776.8879712268,407001.3083602027,396595.8097107867,386490.8557101439,376256.6342002401,366404.0244042074,357301.4129171183,349429.94346810767,341798.75584551506,334476.8480840262,327632.48904293124,322648.1791873176,318519.94893283723,314640.81217549084,310881.8001923503,307596.6788046227,305160.43851382175,303124.2624292454,301529.3413572661,300679.1358558728,301516.72938210744,303433.8763189163,305381.02878565603,306194.48873695044,307233.8289970017,308528.342696418,309953.675446739,309888.38507272623,308745.21914516075,306792.5234707253,304800.1596665626,302662.62110883364,300769.232475868,299420.64519855834,298370.53254089126,297364.4716288917,295882.40425818413,294304.89262129384,291934.85242217936,290027.32569949655,288366.27121573436,286554.4821041101,284391.7656743427,282082.717065875,280942.57013020996,280199.49138318805,279816.44643532176,279259.7642896946,278634.09738802625,278206.85062478017,278401.26069582644,279501.5638417727,281097.2024905312,283620.2388302897,287027.5592497516,291375.82648567884,296137.15308738843,301204.81571547646,306005.16864685575,310253.2688953047,313902.41365022917,318198.1016642362,324066.0731109259,331166.83457450056,338279.8604398324,345083.3012774415,351750.6003910213,358335.5858479757,363859.10461790883,368308.3925496123,371528.69340618374,374191.0879293985,376612.3848091694,379565.2976058062,382716.36235955014,385311.3165357469,387017.54467521416,388513.48180240736,390983.2127335511,394116.142840631,397627.16506278276,400868.99414363474,403751.22772274475,406187.2668248638,408181.1317194414,410110.96287874953,412293.0295130106,414529.1948302647,416291.28526662773,417472.2091235484,418482.2996751853,419727.4130217042,420766.59834595164,421714.4534795923,424854.6679986988,430137.39476619574,436138.2889156122,440672.3962701941,443680.06268226914,446337.8599800582,447309.91670572595,447003.9251688909,445534.9907243292,445201.06563607865,446260.81190539384,448818.8245009915,453657.9466120621,460025.95497162803,466941.97408239957,472590.1024624344,476731.22758625256,480280.30115243,482008.1494282878,483501.5574947202,485073.9664527543,488493.3783534674,492285.1629125794,496741.6105278302,501773.8392054616,507323.81183957885,512382.99412935786,516544.30084953347,520351.52072563436,523450.5130596625,526269.8844651034,529294.5976705727,532707.2932295402,536337.3607604395,538904.3931153315,540408.4782418461,539939.3853822657,538326.4062103473,536498.9061471302,535450.0146877278,534822.091472656,534434.8738053556,534841.783788466,536543.5964684534,539144.8804762006,542211.2358348047,545549.879114917,549009.9949635108,551836.0647159353,554108.7940184326,556298.4619510514,558320.3812787039,558575.7493762238,557365.969767847,557209.8533714205,560463.2751858492,567685.9941971158,576960.4649397129,587760.0990195373,598532.3540568835,607477.4806533959,615130.7999245212,622064.0742615625,631140.6516057918,642009.3014666397,653678.619477685,664225.5989401265,671522.5813467823,676470.5780656347,680887.8755730252,686712.1757945606,693892.2190370249,703905.5954784951,716754.9636884411,732249.2357661709,746339.3926187853,756960.2997107654,762607.2557906369,762915.8684412166,758260.4901223137,750814.892350289,744112.0343861018,738844.5253838046,734329.3260126282,727304.6321127684,720082.6860727781,714770.2433398142,714185.0516228647,717165.5739027341,722385.0879643749,729421.0364924916,737382.5047146328,744990.5219915146,751176.7539764266,755603.6702700019,758422.1756956357,758956.3348698382,758802.7689006319,760292.2716665476,764171.981622044,768682.5692201589,771166.8737546025,773173.0713500181,774950.8855719095,777258.8787652043,778857.7285483895,780640.1628953189,782443.3388397802,782608.8012195257,781212.4619755842,777743.4225734686,774413.293491479,770479.5956664596,766675.3756257292,763792.4435240818,761839.2428218616
54,1,Texas,state,,113452.441026434,113514.09401347002,113543.9966780594,113692.40625407307,113788.51862287824,113896.28398591602,113967.10250322167,114176.6115050994,114451.35162456286,114745.74094373365,115085.44825036637,115462.78154276901,115688.0666457165,115654.02583850794,115428.59563691758,115296.52250240518,115340.86699286876,115475.32935389354,115633.28175688167,115775.15925156324,115924.37521100597,116080.45184299722,116194.4872837136,116286.61461315962,116318.04915482634,116405.19202989065,116623.55970780384,117007.56995154009,117459.97912717923,117966.84218695853,118482.06298917922,119026.52484635769,119506.38338395472,119918.17815894871,120268.6711550752,120567.30268070342,120796.28639907805,120947.42017660492,121118.25514742969,121318.64610040416,121545.9969111246,121775.11145246225,122001.03649869986,122263.68022825778,122501.90917582478,122744.50318668515,122919.63742091059,123067.89579950208,123438.87629105877,124273.95227687231,125595.87693014635,126907.71053275693,127991.75564252916,128687.52927242349,129337.91671429593,129929.50773505248,130597.49518992787,131219.00247876855,131774.99948338795,132260.91455294433,132778.43673157913,133213.8463744698,133601.8220577249,133943.79773084202,134315.7677116609,134722.27579138894,135082.0106948425,135418.71467873696,135755.8054134454,136029.01775536497,136348.31632002405,136608.3403381712,136821.72252567793,137036.94076975496,137298.51960299377,137717.92119197597,138291.63109131658,138927.57712816074,139561.75209589544,140125.03533881938,140724.0543995099,141464.0665077753,142172.762075357,142875.76986817433,143246.84987457996,143392.91424253318,143374.6404490541,143596.75060116558,144002.9649421485,144531.13304634453,145002.46924072385,145503.42850726968,145997.10552483107,146451.70765797037,146830.50615820542,147179.9201430577,147038.68931996694,146630.30098030608,146028.9897870311,145713.4404575968,145487.3174871513,145284.53030732658,145116.8638764889,144759.50722466366,144242.44995836527,143627.41485500569,143024.0250964698,142466.06868833667,141958.42694102478,141691.833049143,141582.44272330232,141565.5641896265,141565.37441225225,141540.7524595255,141551.86610213012,141433.36804308672,141277.01212412157,141069.41511679592,141112.9526060289,141240.31453395926,141302.18976390525,141288.34243777258,141313.83791008484,141492.03405702338,141697.8216029122,141744.3556064003,141493.14624882932,141007.95582736275,140433.24681628318,139854.9830310716,139255.09549245788,138734.0248639082,138281.2345974739,137804.84337838113,137336.6975089493,136883.69752167456,136524.94326240732,136159.31388811322,135956.39295008863,135837.02041772762,135794.3021426483,135679.77777854376,135465.71390764855,135215.67570167864,135101.17896212285,135258.49923217602,135538.92067120402,135821.00567954153,136135.87289588604,136579.54679519797,137082.3861399803,137457.8485562858,137779.75945543524,138100.58888832966,138470.8696016687,138842.51693430147,139361.35464107007,140020.68481721685,140802.07212633532,141543.89323340103,142390.55952564027,143400.85597492356,144370.43765496658,145310.41173517038,146044.07412090807,146880.6119391626,147646.8735345908,148506.5049174043,149516.1002465845,150655.7257976112,151805.4093587185,152804.77981952069,153817.11822433837,154844.92513934863,156015.39741359715,157067.9512426262,157995.9665096527,158653.9257846689,159485.4569209414,160458.3185065126,161675.7561791362,162937.4392599496,164170.90643333562,165325.18520095554,166429.55235720403,167529.60516229973,168673.36572467408,169866.60526184345,171083.304733581,172309.2547526637,173388.8750802167,174508.57773830928,175707.6039523474,176958.3583105423,177880.67857246785,178758.26266876803,179605.15678004638,180614.65465438762,181456.17601793606,182274.4184230574,183209.98275774112,184241.6721069518,185402.42152299592,186517.79264756278,187615.18967446926,188594.97858357933,189639.8004388991,190796.38082641145,191837.8101529104,192776.4449801939,193502.9743041056,194273.17698909613,195055.23397100056,195987.9140758219,197015.014826355,198155.37637963903,199286.21133756978,200315.15429107993,201520.38736980953,202648.0500930153,203824.09110848434,204717.2247311486,205738.1296085017,206656.54709733857,207562.79114973897,208253.95765291914,209037.71720935163,209909.19434260039,210772.62599366007,211533.56646793254,212191.89495436221,212747.88353677196,213247.4812083583,213732.14609306408,214246.37706021278,214862.74241259557,215536.25859474353,216437.888081745,217505.45211070715,218667.88434890998,219848.0364834667,220989.76381979254,222103.24843980372,222905.96186073672,223192.58858120846,223364.1460605405,224034.780932828,225491.59481700914,227690.76895426374,230172.7808410244,233003.4318622346,235745.93974740675,238625.0342553026,241691.76646160404,245163.95870191735,249017.28609337917,253427.02908701627,258145.18792000436,262473.6758163049,265773.2098930914,268185.2481367882,270687.3123523313,273926.7993902027,277650.49387437495,282549.5394986596,288028.7739163685,294224.48790068575,300235.7321338567,305761.0347406563,310583.6742242411,313516.0677374904,314436.62192531885,313757.97981828754,312787.6461719703,311764.10099334706,310448.9111775132,308713.6030873496,307063.41774761997,305962.01745118416,305581.9454984031,305910.33649941284,306762.38899473177,307529.74001285905,308125.2133460134,308164.17364532774,307927.7057998918,307425.8593246522,306805.97522726824,306602.2671773261,306868.75346769794,307759.42557963164,308633.4176547826,308971.477230313,308735.18575788935,308163.30631330673,307739.86110495665,307475.66296097916,307212.68133133353,306836.6044238287,306559.482290881,306381.28359551827,306204.7920407797,305475.8638575538,304413.9420209157,303159.1671554212,301970.5260305837,300910.6520937662,300078.8982142115
14,2,Florida,state,,107977.10827504803,108210.99674282837,108494.51618722542,109070.83829502661,109692.33958299947,110326.47113674913,110963.61824405198,111612.51990336593,112285.1110879768,112971.7217259551,113685.22354843548,114421.13979536778,115094.04094108935,115762.56894794026,116461.42572225234,117286.94460199455,118191.13675745165,119134.9675913831,120149.6132038446,121225.06943143981,122340.00890558003,123458.00773517438,124530.21157815703,125581.77531647966,126531.22031303476,127409.4689214549,128268.13589160358,129234.29483126353,130294.3623550179,131402.71817483872,132531.1287524105,133737.06853544246,134930.14669673206,136121.66033792842,137253.58347442836,138479.9042676205,139688.8309644628,140931.17410842996,142205.14554911878,143624.53523341814,145123.7953059014,146611.4011888517,148084.17831261785,149590.03594411028,151153.3056350977,152737.0733493557,154290.7316337795,155777.2314877661,157202.34541145866,158613.61885891084,160159.81887266305,161922.90209687705,163986.98257636398,166328.3876565123,168929.56484127356,171794.11910116547,174702.89517727066,177497.27133270455,180118.20268432246,182788.92058386444,185531.34029219588,188463.95389996484,191752.01947478135,195627.33058345094,199951.582460365,204639.27448824234,209641.765665935,214812.09248396146,219879.6500518699,224546.78314987096,228861.82694762523,232905.02196228504,236642.24525993978,240109.56301597226,243712.8900013649,247724.60165327982,251571.8624500391,254792.9022688182,257003.22322414975,258454.15549770268,259062.07078311042,259034.59330609898,258646.38222017643,257869.9105065905,256887.52604086208,255825.62912978046,254605.47760662183,253196.48432345712,251361.78763931082,249068.7456183877,246306.40450130007,243253.41631696638,240127.81192924423,236931.0425374437,233588.45494465987,230198.51192617952,226515.58796656868,222880.65159527725,218998.57048211255,215218.37409083432,211157.12490421103,207207.57204052192,203169.34198785154,198970.87655944028,194701.1099872838,190382.34267435095,186135.91385442056,182075.89291773736,178257.2921794293,174864.19281997147,171674.33472897368,168498.19104938614,165425.52254488313,162502.628143483,160001.69740055004,157697.50748910382,155587.892329397,153803.13019668745,152613.1605376701,151708.79821978463,151012.6209040922,150406.38383256062,149993.4199156262,149632.8555733545,149165.35879277633,148460.39056739456,147483.3778755713,146263.3192059866,144931.45364589695,143538.58649399484,142128.0534802679,140783.53183197367,139439.96044794537,138165.92385590132,136864.72456204068,135605.81350665624,134348.4816273015,133211.94252726727,132164.57898912844,131340.53384467686,130721.08529369556,130365.9721309395,130184.45078690849,130101.7096283947,130130.44274280003,130252.72264327348,130448.32276316239,130812.88089279523,131284.8462047105,131924.3712877008,132565.8507055341,133136.2608402446,133743.07376980718,134495.41797711747,135560.80757077524,136980.71768328897,138604.64613179467,140262.48173791452,141954.25906196338,143696.72047058356,145662.05652576344,147587.92734824974,149437.90593776715,151204.16490244863,152920.67313196798,154732.94225116036,156333.60905652703,157966.7262756204,159521.1771189818,161196.379573876,162767.4250856877,164166.47403045328,165546.41004132852,166689.96406134672,167868.1023684905,168870.64262374747,169912.6962328523,170787.21027585407,171880.0760923467,173175.98121783792,174590.8382667092,175830.8445014255,176925.70554309935,178025.31935955887,179270.8409493269,180547.92028214686,182004.0272784334,183545.5627349386,185222.4648238784,186974.74697770804,188664.3398435416,190233.02328046705,191678.97767918394,193049.60204092597,194309.5159097001,195644.06337140873,196964.71349010212,198376.5020315853,199615.76815211584,200899.80083169395,202342.18148453147,203946.7312658173,205415.479229187,206633.56080474076,207700.86575786048,208895.400282371,210289.9288263217,211771.53531392818,213069.1696306921,214407.41900448708,215678.87442761613,217114.37337643575,218504.74717194578,219995.73563583483,221530.10196140947,223136.5012192535,224565.27788609927,225820.10956028197,227082.3732874631,228333.32906710406,229630.72244800942,230723.6139000636,232140.3593746991,233524.3634906291,234929.77316275061,236086.3489381315,237314.50280437525,238641.8092175596,239839.617659308,240914.4325101214,241641.23501192484,242166.03153770298,242448.09549797638,242856.74787386923,243385.14139209167,244105.75969681295,244822.14198098052,245771.47631212548,247069.94568883989,248670.2016892326,250608.97619959307,252435.55647361427,254040.35085058337,255016.48046801155,255285.68058099636,255420.66605635473,255997.23508491422,257586.57051996773,260135.6317882163,263151.98168949864,266693.49233850505,270213.44883511215,273856.5455801952,277486.09144300845,281364.5580988441,285677.6196584493,290897.1107032153,297287.09982918674,303830.753996654,309652.26212283626,314369.33252640907,319013.7027100587,324209.2315091029,329825.30352219276,336875.41972390126,345075.58915870445,354754.4206185029,364932.6118427674,374687.30200594757,383358.01955792034,389241.19958421827,392219.04354344966,392599.81702175754,392113.267564456,391400.8748944456,390547.95138408657,389189.2598530625,388038.7552564053,387570.8153099154,388019.7684681459,389082.0441777422,390771.4457094231,392489.52543029113,394192.1245207956,395376.18391346367,396449.0276235928,397389.6809372399,398229.191296657,398941.2429907936,399675.5378820482,400547.5418848524,401233.9437179186,401359.60994822107,400566.3923128182,399500.15914820577,398474.7644198925,397610.7165465134,396653.14536005264,395440.35233021417,394335.05443795724,393381.2460451207,392292.27457207604,390580.46958715236,388398.00124654063,385916.3121013087,383302.0154587852,380519.69063892233,378030.9583980062
43,3,New York,state,,154712.02376723528,155262.95054706177,155793.3064180771,156933.95772073898,158114.12407224788,159390.21027053474,160537.40723259302,161541.5832700669,162433.8901123356,163390.32565412193,164562.02495193956,165848.18058271284,167081.79480656885,168108.4888109884,169034.49894013905,170001.29112549275,171069.0221888855,172247.54046202524,173484.80899065614,174783.56824818975,176053.8115062483,177390.78787175522,178790.3726501918,180276.45434091365,181743.68709750753,183075.7218531392,184205.4136785489,185319.03004768668,186506.15287663418,187884.58689423246,189365.2678679582,191018.62114237275,192722.10659924478,194420.49438852712,196070.8071128905,197779.70948629698,199448.90542997667,201072.84492360553,202805.84606746677,204513.35074896715,206260.72607198742,207993.6604397186,209811.58077740253,211875.45119876906,214110.0302203796,216409.7340270411,218420.7734889827,220224.4565569878,221980.18343800362,223644.06459987923,225038.7577494626,226424.8014000424,228056.16469476753,230068.87970172055,232332.3615970705,234660.89941270463,237112.5029998606,239521.59532078714,241962.61431365996,244295.57158747595,246519.53116405453,248686.24032980716,250679.84620180554,252783.88079711757,255018.10553749793,257326.69791724355,259755.9922576164,262295.5803220568,264961.94830021827,267675.28642144526,270128.05421348097,272572.15788811963,274708.55462206184,276662.804001144,278276.3075184461,279677.74991290405,281001.5388229772,282368.7530286854,283648.47069221875,284793.3528318354,285533.00460203644,286076.41553482175,286390.6609786544,286724.64022477064,287003.2861125387,287230.3976531291,287531.47694352624,287654.5929832018,287890.5652733652,287926.6427968457,287984.2163760216,288063.8282369164,288069.925765716,288278.96651854645,288489.48681445565,288603.81824683485,288674.5222063199,288533.25766712683,288372.1663804408,288005.4390981056,287392.239316114,286555.24539861013,285446.03213840286,284246.3099008631,282905.4222245228,281293.99443558435,279529.89205051464,277838.32592655864,276273.6647264049,274927.21013508394,273733.66605941596,272717.23583016265,271783.00475605676,270768.4557384714,269716.9570341886,268581.91690584953,267625.9039814525,266886.1751946875,266413.44834182056,266096.29080358037,265864.98298407154,265846.1480652315,265926.07706522086,266326.94031511736,266755.6350215743,267329.0057940923,267695.992530728,267607.2704576973,267052.3491824398,266049.4710865785,265000.0874534589,263936.76925835566,263186.6753911979,262611.2359740887,262257.16309597256,261781.27927473848,261271.04988292392,260510.67688544406,259766.80173205058,259040.3405557177,258377.25418197355,257717.00973508708,256998.29108815224,256390.5268876187,255855.7735597111,255643.47669743266,255837.02965571274,256240.95615361372,256744.80299446886,257114.09976977142,257456.9262049053,257468.62378009633,257496.26459556844,257331.07222049354,257315.54022760177,257289.2374644842,257701.27341010864,258386.55200182096,259193.5607017552,259955.5643947605,260818.42113182097,262017.17533363518,263211.6659174102,264284.3716941969,265059.95813749754,265883.22133889445,266565.40912618604,267026.16882461315,267422.0768113252,267964.46021282783,268960.377497951,270119.61655789457,271497.7300847209,272448.3110627258,273230.6505206528,273695.8370899791,274320.05620034056,274804.15418496943,275469.0841826337,276036.53491487366,276461.592993656,276712.1702125918,276966.6053177872,277428.3707565766,278257.57907559234,279166.4216326611,280297.81713960983,281654.9571205742,283449.80573631247,285390.9677898724,286977.24089604605,288262.8168549544,289172.4729061262,289883.11956747324,290204.76357579813,290779.58184870315,291661.47752839234,293029.17697471083,294153.5512852802,294958.21323721897,295577.43487111543,296439.64380417956,297771.71738479193,299611.2671641916,301297.61830653483,303077.7588096126,304649.0199871632,306766.1609749009,308471.26220474194,309968.55874054827,311072.9416134637,312440.04035633145,313827.92749797134,315562.3270438873,316968.8947011288,318538.9223367471,319957.18145147135,321093.1612897175,322573.1206392019,324227.8479333778,326635.3904285004,328808.0538248541,331261.30019875197,333653.7765349178,336108.12312137475,337733.8319394263,338890.23985887825,339568.66375238704,340671.96521099913,342226.03938646015,343910.8027520235,345328.1839737566,346137.92912711296,347126.13768341945,348133.67020171625,349339.07229185145,349998.01891195634,350741.01341822837,352224.8845445731,354112.23570577445,356438.76223012217,358212.44232848607,359844.9482038941,361200.8983095677,362380.6092671384,363018.35196122667,363198.97651096043,363613.1287646136,365700.68389908853,369122.4011089713,373644.4347270963,378632.447167146,383354.1949429033,388281.4201237331,392885.3578223349,397162.96675766626,401439.28663802816,405444.4294335567,408982.91168367706,411140.15374621795,412206.61814414785,413747.29726407287,416063.5516436755,418801.4352750075,422026.645833839,425936.6625919914,431155.1434547387,436494.6283510795,441368.03802197985,446031.01799262455,449176.200153569,450118.33430324425,448523.11183804384,446662.722341069,445080.30853525805,443470.49108105263,441785.58679724036,440385.7729631651,440481.56631936546,441999.0055622375,444482.5291547188,447401.43415358895,450496.5512697207,453642.1575156643,456311.57239026716,458203.8828120788,459784.1589597403,461514.66908225516,463348.7616736298,465613.8054850621,468661.0217768778,472385.78371092497,475809.39197189437,478562.26284667983,481136.02971621876,484285.26630677114,487196.60634489916,489656.01991385635,491518.3966911235,493302.71158332395,494450.77557983325,495649.3382276999,496568.02630443877,497957.17085320427,499234.79271690967,500833.3349289838,502775.6155426859,504464.13803486596
